File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,Ownership_Churn,Minor_Churn,Major_Churn,HasBug,BugCount
activemq-core/src/test/java/org/apache/activemq,7210,2808,0.813116883116883,4.142857142857143,77,0.4931495334958393,5,2,7,7.0,80.0,22.0,2.0,0.5714285714285714,0.0,2.0,0.9900544636514327,1.0,1.0,1.0,5.0
activemq-core/src/test/java/org/apache/activemq/streams,95,25,0.26,7.0,1,0.6766917293233082,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/memory,37,27,0.73,1.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/memory/buffer,113,82,0.855,0.0,4,0.6763485477178424,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/blob,56,41,1.1099999999999999,1.5,2,0.5391304347826087,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
activemq-core/src/test/java/org/apache/activemq/test,595,467,0.8622222222222223,4.555555555555555,9,0.6191247974068071,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
activemq-core/src/test/java/org/apache/activemq/test/retroactive,211,122,1.4983333333333333,1.1666666666666667,6,0.6545454545454545,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/test/rollback,161,37,0.27,5.5,2,0.6050420168067226,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/test/message,109,40,0.37,0.0,2,0.6951871657754011,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/command,3078,290,0.21909090909090911,3.3636363636363638,11,0.8334691659875034,5,2,7,4.0,126.0,14.0,3.0,0.5,0.0,3.0,0.9426627793974732,2.0,1.0,1.0,3.0
activemq-core/src/test/java/org/apache/activemq/xbean,306,214,1.1654545454545457,0.45454545454545453,11,0.5899843505477308,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
activemq-core/src/test/java/org/apache/activemq/thread,194,40,0.22,5.0,2,0.4296028880866426,1,4,5,2.0,28.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/advisory,864,191,0.23499999999999996,4.125,8,0.41566746602717825,1,4,5,10.0,484.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/management,138,132,1.3216666666666668,0.0,6,0.6516516516516516,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/network,1293,286,0.4583333333333333,3.3333333333333335,12,0.5411764705882353,2,3,5,7.0,90.0,56.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0
activemq-core/src/test/java/org/apache/activemq/network/jms,171,85,1.705,0.5,4,0.5574324324324325,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/demo,357,224,0.626,5.8,5,0.6476043276661515,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/perf,1443,659,0.8307407407407409,2.888888888888889,27,0.45629443747386034,3,3,6,4.0,39.0,29.0,2.0,0.75,0.0,2.0,0.5638783269961977,0.0,2.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/openwire,569,148,0.8114285714285714,4.571428571428571,7,0.6771463119709794,2,2,4,2.0,26.0,2.0,2.0,0.5,0.0,2.0,0.9704852426213106,1.0,1.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/openwire/v3,886,1247,1.551489361702128,0.1702127659574468,47,0.9863289103337354,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
activemq-core/src/test/java/org/apache/activemq/openwire/v2,1046,1554,1.6440677966101696,0.11864406779661017,59,0.9917245945051307,2,1,3,2.0,36.0,8.0,2.0,0.5,0.0,2.0,0.9704852426213106,1.0,1.0,1.0,1.0
activemq-core/src/test/java/org/apache/activemq/openwire/v1,1021,1476,1.590689655172414,0.1206896551724138,58,0.495960660344222,2,2,4,2.0,38.0,8.0,2.0,0.5,0.0,2.0,0.9704852426213106,1.0,1.0,1.0,1.0
activemq-core/src/test/java/org/apache/activemq/usecases,3522,1519,0.8949999999999999,2.642857142857143,56,0.7062427554230833,4,2,6,2.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0
activemq-core/src/test/java/org/apache/activemq/kaha,660,243,0.40833333333333327,7.0,6,0.5871287128712871,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/kaha/impl/index,476,129,0.2466666666666667,16.666666666666668,3,0.5550660792951542,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/kaha/impl/index/tree,80,42,0.53,7.0,1,0.5441176470588235,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/kaha/impl/index/hash,125,43,0.625,5.5,2,0.5894736842105263,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/kaha/impl/async,347,147,0.7766666666666667,5.166666666666667,6,0.991166077738516,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/selector,314,48,0.265,0.5,2,0.7522321428571429,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/config,307,174,1.266,1.8,5,0.690068493150685,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
activemq-core/src/test/java/org/apache/activemq/spring,379,239,1.1112499999999998,1.75,8,0.7587168758716876,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
activemq-core/src/test/java/org/apache/activemq/broker,2939,819,0.4547368421052633,6.157894736842105,19,0.48122791519434627,4,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
activemq-core/src/test/java/org/apache/activemq/broker/jmx,469,72,0.2,13.0,2,0.7979351032448377,2,3,5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
activemq-core/src/test/java/org/apache/activemq/broker/store,131,83,0.8574999999999999,0.5,4,0.5653846153846154,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/broker/advisory,213,49,0.23,0.0,1,0.8878787878787879,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/broker/region,79,17,0.22,2.0,1,1.0,0,1,1,3.0,16.0,670.0,3.0,0.3333333333333333,0.0,3.0,0.9260068685607243,1.0,2.0,1.0,4.0
activemq-core/src/test/java/org/apache/activemq/broker/region/cursors,232,71,0.4033333333333333,3.0,3,0.516320474777448,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/broker/region/group,74,40,1.81,0.0,2,0.7835820895522388,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
activemq-core/src/test/java/org/apache/activemq/broker/policy,597,201,0.445,2.4,10,0.3682572614107884,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
activemq-core/src/test/java/org/apache/activemq/broker/virtual,268,144,0.9385714285714286,1.5714285714285714,7,0.8554216867469879,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
activemq-core/src/test/java/org/apache/activemq/broker/message/security,62,20,0.32,1.0,1,0.5656565656565656,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/broker/util,28,20,0.71,1.0,1,0.8,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/broker/ft,287,106,0.8557142857142858,1.0,7,0.40632054176072235,0,4,4,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0
activemq-core/src/test/java/org/apache/activemq/filter,430,146,0.94125,1.0,8,0.7281690140845071,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/transport,230,104,0.8559999999999999,2.4,5,0.7417721518987341,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
activemq-core/src/test/java/org/apache/activemq/transport/vm,118,45,0.5499999999999999,0.0,3,0.4619289340101523,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
activemq-core/src/test/java/org/apache/activemq/transport/peer,108,24,0.22,12.0,1,0.5448717948717948,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/transport/multicast,28,23,0.82,0.0,1,0.7777777777777778,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/transport/nio,98,67,0.7675000000000001,1.0,4,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/transport/failover,706,140,0.5116666666666667,9.0,6,0.42273180458624127,2,3,5,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0
activemq-core/src/test/java/org/apache/activemq/transport/stomp,846,123,0.47400000000000003,4.0,5,0.5331772053083529,1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
activemq-core/src/test/java/org/apache/activemq/transport/discovery,137,59,1.4333333333333333,1.0,3,0.47639484978540775,3,2,5,2.0,16.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0
activemq-core/src/test/java/org/apache/activemq/transport/tcp,1223,404,0.47263157894736846,2.210526315789474,19,0.794044665012407,4,3,7,2.0,4.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
activemq-core/src/test/java/org/apache/activemq/transport/fanout,134,33,0.25,0.0,1,0.7389162561576355,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activemq-core/src/test/java/org/apache/activemq/transport/reliable,231,126,1.24,2.0,6,0.7418604651162791,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
