File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,Ownership_Churn,Minor_Churn,Major_Churn,HasBug,BugCount
src/test,256,172,1.014,0.26666666666666666,15,0.5361702127659574,7,3,10,25.0,240.0,232.0,3.0,0.76,0.0,3.0,0.40271493212669685,0.0,3.0,0.0,0.0
src/test/org/codehaus/groovy/bsf,208,102,0.525,0.5,2,0.5431034482758621,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/test/org/codehaus/groovy/ast,499,192,0.93625,2.25,8,0.8039457459926017,4,2,6,3.0,118.0,5.0,2.0,0.6666666666666666,0.0,2.0,0.6527777777777778,0.0,2.0,1.0,6.0
src/test/org/codehaus/groovy/runtime,1045,721,1.0684210526315792,0.42105263157894735,19,0.7748312439729991,9,2,11,6.0,30.0,21.0,3.0,0.6666666666666666,0.0,3.0,0.9090909090909091,1.0,2.0,1.0,4.0
src/test/org/codehaus/groovy/antlr,221,64,0.26,0.2,5,0.41304347826086957,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/test/org/codehaus/groovy/antlr/treewalker,1014,357,0.4,3.8,10,0.5009030704394943,4,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/test/org/codehaus/groovy/control,210,39,0.555,0.5,2,0.8586206896551725,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/test/org/codehaus/groovy/control/messages,17,16,0.94,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/test/org/codehaus/groovy/ant,240,51,0.39666666666666667,3.0,3,0.6754385964912281,0,4,4,9.0,450.0,230.0,3.0,0.3333333333333333,0.0,3.0,0.4718918918918919,0.0,3.0,1.0,2.0
src/test/org/codehaus/groovy/classgen,992,1164,2.4492000000000003,0.24,25,0.7959934587080949,9,2,11,17.0,293.0,260.0,3.0,0.7058823529411765,0.0,3.0,0.9687630154102457,2.0,1.0,1.0,1.0
src/test/org/codehaus/groovy/syntax,7,740,105.71,0.0,1,0.9375,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/test/org/codehaus/groovy/syntax/parser,12,39,3.25,0.0,1,0.9285714285714286,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/test/org/codehaus/groovy/benchmarks/vm5,84,16,0.16,5.0,2,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/test/org/codehaus/groovy/benchmarks/vm5/b2394,137,4,0.02,3.3333333333333335,3,0.7398843930635838,0,2,2,2.0,11.0,14.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
src/test/org/codehaus/groovy/tools,178,164,0.9039999999999999,1.8,5,0.717948717948718,7,2,9,4.0,27.0,20.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
src/test/org/codehaus/groovy/tools/groovydoc,150,25,0.17,3.0,1,0.8980582524271845,0,2,2,8.0,86.0,45.0,2.0,0.875,0.0,2.0,0.7205240174672489,0.0,2.0,0.0,0.0
src/test/org/codehaus/groovy/dummy,5,4,0.8,0.0,1,0.9090909090909091,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/test/groovy,164,29,0.244,0.1,10,0.32786885245901637,3,5,8,10.0,975.0,932.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0
src/test/groovy/xml,89,98,1.3266666666666667,0.0,3,0.391304347826087,1,4,5,7.0,142.0,113.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
src/test/groovy/text,48,54,1.125,0.0,2,0.4214876033057851,2,3,5,1.0,31.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
src/test/groovy/tree,34,49,1.44,0.0,1,0.9468085106382979,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/test/groovy/servlet,25,16,0.64,0.0,1,0.94,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
