File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,Ownership_Churn,Minor_Churn,Major_Churn,HasBug,BugCount
maven,42,2,0.05,0.0,1,1.0,0,1,1,74.0,148.0,500.0,7.0,0.4594594594594595,3.0,4.0,0.6922686516663847,4.0,3.0,0.0,0.0
maven/jruby-rake-plugin,24,0,0.0,0.0,1,1.0,0,1,1,44.0,68.0,135.0,6.0,0.5454545454545454,4.0,2.0,0.7087527352297593,3.0,3.0,0.0,0.0
maven/jruby-rake-plugin/src/main/resources,14,2,0.14,0.0,1,0.9473684210526315,0,2,2,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby-rake-plugin/src/main/java/org/jruby/maven,310,82,0.37285714285714283,4.142857142857143,7,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby-stdlib,75,6,0.08,2.0,1,1.0,0,1,1,59.0,311.0,405.0,6.0,0.4576271186440678,3.0,3.0,0.8993416239941477,4.0,2.0,0.0,0.0
maven/jruby-jars/src/it/extended,5,2,0.4,0.0,1,1.0,0,1,1,1.0,23.0,12.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby-jars/src/it/extended/src/test/java/org/example,77,9,0.12,2.0,1,1.0,0,1,1,3.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby-jars/lib,10,0,0.0,0.0,1,1.0,0,1,1,4.0,7.0,7.0,2.0,0.75,0.0,2.0,0.6069651741293532,0.0,2.0,0.0,0.0
maven/jruby-noasm,29,8,0.28,0.0,1,1.0,0,1,1,34.0,120.0,258.0,4.0,0.5588235294117647,1.0,3.0,0.8675893024125678,2.0,2.0,0.0,0.0
maven/jruby-dist,64,4,0.06,0.0,1,1.0,0,1,1,54.0,407.0,565.0,6.0,0.48148148148148145,4.0,2.0,0.7846378220709771,3.0,3.0,0.0,0.0
maven/jruby-complete,96,4,0.04,0.0,1,1.0,0,1,1,89.0,545.0,987.0,6.0,0.5056179775280899,4.0,2.0,0.7598045518837598,4.0,2.0,0.0,0.0
maven/jruby-complete/src/templates/osgi_many_bundles_with_embedded_gems,2,1,0.5,0.0,1,1.0,0,1,1,2.0,0.0,447.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby-complete/src/templates/osgi_many_bundles_with_embedded_gems/test,37,2,0.05,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby-complete/src/templates/osgi_many_bundles_with_embedded_gems/test/src/test/java/org/jruby/embed/osgi/test,83,37,0.45,3.0,1,0.7123287671232876,0,2,2,15.0,100.0,71.0,2.0,0.7333333333333333,0.0,2.0,0.812,0.0,2.0,0.0,0.0
maven/jruby-complete/src/templates/osgi_many_bundles_with_embedded_gems/scripts-bundle,11,3,0.27,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby-complete/src/templates/osgi_many_bundles_with_embedded_gems/scripts-bundle/src/main/ruby,9,0,0.0,0.0,2,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby-complete/src/templates/osgi_many_bundles_with_embedded_gems/scripts-bundle/src/main/java/org/jruby/osgi/scripts,2,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby-complete/src/templates/osgi_many_bundles_with_embedded_gems/gems-bundle,18,3,0.17,0.0,1,1.0,0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby-complete/src/templates/osgi_many_bundles_with_embedded_gems/gems-bundle/src/main/java/org/jruby/osgi/gems,2,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby-complete/src/it/app_using_classpath_uri,2,1,0.5,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby-complete/src/it/app_using_classpath_uri/bundle,10,3,0.3,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby-complete/src/it/app_using_classpath_uri/bundle/src/main/ruby,6,0,0.0,0.0,2,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby-complete/src/it/app_using_classpath_uri/bundle/src/main/java/org/jruby/osgi/bundle,2,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby-complete/src/it/app_using_classpath_uri/regular_app,3,1,0.33,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby-complete/src/it/app_using_classpath_uri/regular_app/src/test/java/org/example,14,1,0.07,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby-complete/src/it/app_using_classpath_uri/osgi_app,39,2,0.05,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby-complete/src/it/app_using_classpath_uri/osgi_app/src/test/java/org/jruby/embed/osgi/test,44,30,0.68,0.0,1,1.0,0,1,1,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby-complete/src/it/legacy-osgi-test/src/test/java/org/jruby/embed/osgi/test,44,38,0.86,0.0,1,0.8586956521739131,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby,67,4,0.06,0.0,1,1.0,0,1,1,50.0,267.0,301.0,6.0,0.48,4.0,2.0,0.7691925053888244,3.0,3.0,0.0,0.0
maven/jruby/src/templates/j2ee_wlp,54,6,0.11,0.0,1,1.0,0,1,1,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/templates/j2ee_wlp/src/main/ruby,7,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/templates/osgi_all_inclusive,58,6,0.1,0.0,1,1.0,0,1,1,2.0,1.0,75.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/templates/osgi_all_inclusive/src/test/java/org/jruby/embed/osgi/test,70,37,0.53,3.0,1,0.7272727272727273,0,2,2,10.0,59.0,35.0,2.0,0.6,0.0,2.0,0.7751196172248804,0.0,2.0,0.0,0.0
maven/jruby/src/templates/osgi_all_inclusive/src/main/ruby,9,0,0.0,0.0,2,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/many_jars_with_embedded_gems_ng,2,1,0.5,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/many_jars_with_embedded_gems_ng/gem2,9,1,0.11,0.0,1,1.0,0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/it/many_jars_with_embedded_gems_ng/app,5,3,0.6,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/many_jars_with_embedded_gems_ng/app/src/test/java/org/example,30,1,0.03,0.0,1,1.0,0,1,1,2.0,44.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/it/many_jars_with_embedded_gems_ng/app/src/main/ruby,11,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/many_jars_with_embedded_gems_ng/gem1,9,1,0.11,0.0,1,1.0,0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/it/jetty/lib,6,0,0.0,0.0,1,1.0,0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/it/extended,4,2,0.5,0.0,1,1.0,0,1,1,2.0,31.0,26.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/it/extended/src/test/java/org/example,78,9,0.12,2.0,1,1.0,0,1,1,3.0,5.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/it/many_jars_with_embedded_gems,2,1,0.5,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/many_jars_with_embedded_gems/zip_gem,3,1,0.33,0.0,1,1.0,0,1,1,2.0,13.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/it/many_jars_with_embedded_gems/app,5,3,0.6,0.0,1,1.0,0,1,1,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/it/many_jars_with_embedded_gems/app/src/test/java/org/example,28,0,0.0,0.0,2,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/many_jars_with_embedded_gems/app/src/main/ruby,11,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/j2ee_tomcat_rack/lib,6,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/j2ee_jetty,43,7,0.16,0.0,1,1.0,0,1,1,2.0,6.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/it/j2ee_jetty/src/main/ruby,6,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/runnable,44,5,0.3333333333333333,0.0,3,1.0,0,1,1,4.0,111.0,43.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/it/runnable/.jbundler,12,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/runnable/spec,19,1,0.03,0.0,2,0.9545454545454546,1,1,2,5.0,19.0,11.0,2.0,0.8,0.0,2.0,0.9829059829059829,1.0,1.0,0.0,0.0
maven/jruby/src/it/j2ee_wildfly,70,8,0.11,2.0,1,0.9782608695652174,1,1,2,5.0,25.0,8.0,2.0,0.8,0.0,2.0,0.9913606911447084,1.0,1.0,0.0,0.0
maven/jruby/src/it/j2ee_wildfly/src/main/ruby,7,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/j2ee_jetty_rack/lib,6,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/j2ee_tomcat,42,7,0.17,0.0,1,1.0,0,1,1,2.0,6.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/it/j2ee_tomcat/src/main/ruby,7,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/tomcat,34,7,0.21,0.0,1,1.0,0,1,1,4.0,39.0,86.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
maven/jruby/src/it/tomcat/src/main/ruby,6,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maven/jruby/src/it/integrity/src/main/resources,1,0,0.0,0.0,1,1.0,0,1,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
core/src/test/ruby,934,126,0.04666666666666667,3.3333333333333335,3,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core/src/test/ruby/org/jruby/javasupport/test,38,0,0.0,2.0,1,0.9772727272727273,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core/src/test/ruby/org/jruby/embed/ruby,181,34,0.2970588235294118,0.5294117647058824,17,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core/src/test/ruby/A,10,0,0.0,0.0,2,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core/src/test/resources/java_embed_utils,1,0,0.0,0.0,1,1.0,0,1,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
core/src/test/resources/test_dir,1,0,0.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core/src/test/resources/rubygems/defaults,8,1,0.12,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core/src/test/java/org/jruby/test,2171,903,0.6479999999999999,1.625,40,0.2638888888888889,25,6,31,13.0,283.0,57.0,8.0,0.38461538461538464,0.0,8.0,0.9786478699320847,7.0,1.0,0.0,0.0
core/src/test/java/org/jruby/test/bench,260,40,0.165,8.0,4,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core/src/test/java/org/jruby/runtime,41,0,0.0,0.0,1,0.9411764705882353,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core/src/test/java/org/jruby/runtime/profile,35,59,2.4,0.0,2,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core/src/test/java/org/jruby/runtime/profile/builtin,10,30,3.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core/src/test/java/org/jruby/runtime/load,21,4,0.19,2.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core/src/test/java/org/jruby/javasupport,130,42,1.1524999999999999,0.25,4,0.3127962085308057,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
core/src/test/java/org/jruby/javasupport/test,358,222,1.8671428571428572,2.0,7,0.4085545722713864,7,3,10,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
core/src/test/java/org/jruby/management,41,2,0.05,2.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core/src/test/java/org/jruby/ext/posix,15,8,0.53,2.0,1,0.8148148148148148,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core/src/test/java/org/jruby/java/dispatch,119,20,0.17,0.0,1,1.0,0,1,1,2.0,71.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
core/src/test/java/org/jruby/embed,2621,680,1.62375,4.75,8,0.8721311475409836,7,2,9,8.0,126.0,68.0,3.0,0.5,0.0,3.0,0.45047169811320753,0.0,3.0,0.0,0.0
core/src/test/java/org/jruby/embed/bsf,274,63,0.23,1.0,1,0.9784366576819407,2,1,3,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
