File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,Ownership_Churn,Minor_Churn,Major_Churn,HasBug,BugCount
contrib/src/test/org/apache/hadoop/hive/contrib/mr,91,22,0.24,4.0,1,0.6423357664233577,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/test/org/apache/hadoop/hive/contrib/serde2,53,30,0.57,0.0,1,0.6836734693877551,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/fileformat/base64,206,86,0.42500000000000004,6.5,2,0.7181008902077152,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example,627,281,1.19,8.714285714285714,7,0.3292797006548176,2,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/mr,156,130,5.170000000000001,1.25,4,0.8504672897196262,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/mr/example,37,43,1.1800000000000002,0.5,2,0.8021978021978022,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/genericudf/example,117,43,0.37,9.0,1,0.5681818181818182,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/serde2,471,113,0.28500000000000003,13.0,2,0.6900763358778625,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/serde2/s3,154,74,0.7849999999999999,4.0,2,0.5914396887159533,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/udf,19,21,1.11,0.0,1,0.9782608695652174,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
