File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,Ownership_Churn,Minor_Churn,Major_Churn,HasBug,BugCount
tests/camel-performance/src/test/java/org/apache/camel/test/perf,354,126,0.38714285714285707,0.42857142857142855,7,0.9269102990033222,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-typeconverterscan-test/src/test/java/org/apache/camel/tests/typeconverterscan,79,57,1.01,1.0,3,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi,129,42,0.485,5.0,2,0.8844221105527639,2,2,4,6.0,28.0,11.0,2.0,0.8333333333333334,0.0,2.0,0.5283422459893048,0.0,2.0,1.0,2.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/xstream,108,50,0.83,1.0,3,0.9947643979057592,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jpa,186,62,0.38666666666666666,1.3333333333333333,3,0.9246575342465754,2,1,3,6.0,47.0,53.0,4.0,0.3333333333333333,0.0,4.0,0.4560475875743556,0.0,4.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core,42,32,0.76,0.0,2,0.963855421686747,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/vm,34,19,0.56,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/timer,29,16,0.55,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/language,48,32,0.67,0.0,2,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/log,33,16,0.48,0.0,1,0.9827586206896551,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/direct,27,16,0.59,0.0,1,0.75,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/file,91,52,0.58,0.0,3,0.7380952380952381,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/ref,37,16,0.43,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/dataformat,54,35,0.73,0.0,2,0.9903846153846154,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/management,59,21,0.36,0.0,1,0.9292929292929293,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/dataset,31,19,0.61,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/validator,45,16,0.36,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/properties,26,18,0.69,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/clazz,23,16,0.7,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/bean,44,54,2.393333333333333,0.0,3,0.991304347826087,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/xslt,89,34,0.42000000000000004,0.0,2,0.6423841059602649,0,2,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/packages,32,32,1.165,0.0,2,0.9459459459459459,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/mock,30,16,0.53,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/seda,36,20,0.56,0.0,1,0.4393939393939394,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/browse,30,16,0.53,0.0,1,0.9818181818181818,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/cxf,157,101,1.064,0.2,5,0.6345514950166113,0,2,2,4.0,1.0,9.0,3.0,0.5,0.0,3.0,0.544435548438751,0.0,3.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/cxf/jaxrs/testbean,204,102,0.768,0.8,5,0.8694444444444445,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/cxf/blueprint,317,59,0.21333333333333335,1.0,3,0.9907621247113164,1,1,2,9.0,27.0,31.0,3.0,0.5555555555555556,0.0,3.0,0.6315028901734104,0.0,3.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/zookeeper,407,38,0.1,12.5,2,0.9788867562380038,1,1,2,4.0,16.0,47.0,2.0,0.75,0.0,2.0,0.8846153846153846,0.0,2.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jasypt,41,22,0.54,0.0,1,0.9078947368421053,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/restlet,47,17,0.36,0.0,1,0.8767123287671232,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/restlet/example,209,116,0.6171428571428571,0.0,7,0.9766839378238342,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/cache,198,66,0.3466666666666667,0.6666666666666666,3,0.5384615384615384,0,2,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/cache/replication,162,55,0.3633333333333333,0.3333333333333333,3,0.9701492537313433,1,1,2,1.0,8.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/krati,130,50,0.4566666666666666,0.3333333333333333,3,0.9903846153846154,1,1,2,4.0,13.0,33.0,3.0,0.5,0.0,3.0,0.5877342419080068,1.0,2.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/protobuf,79,17,0.22,0.0,1,0.9572649572649573,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/quartz,36,17,0.47,0.0,1,0.9047619047619048,0,2,2,1.0,3.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jetty,138,87,0.9349999999999999,0.0,4,0.5305343511450382,1,2,3,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/freemarker,76,33,0.45,0.0,2,0.937007874015748,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/aws,1412,262,0.340625,0.375,16,0.9737506309944473,2,1,3,2.0,6.0,36.0,2.0,0.5,0.0,2.0,0.5952380952380952,0.0,2.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/stream,35,17,0.49,0.0,1,0.8852459016393442,0,2,2,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/http4,46,20,0.43,0.0,1,0.9090909090909091,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/exec,36,17,0.47,0.0,1,0.8870967741935484,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jaxb,181,127,0.8779999999999999,0.2,5,0.9971830985915493,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jms,31,21,0.68,0.0,1,0.90625,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/netty,36,17,0.47,0.0,1,0.8888888888888888,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/syslog,70,19,0.27,1.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/rss,56,18,0.32,2.0,1,1.0,0,1,1,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/servlet,83,54,0.77,0.0,3,0.9316770186335404,3,1,4,1.0,11.0,33.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/servlet/support,48,33,0.69,3.0,1,0.9120879120879121,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jsch,35,18,0.51,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/hdfs,131,38,0.29500000000000004,1.0,2,0.9583333333333334,1,1,2,2.0,8.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/spring/event,36,18,0.5,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/spring/bean,19,16,0.84,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/ftp,131,60,0.5,0.3333333333333333,3,0.9432314410480349,3,1,4,3.0,10.0,38.0,2.0,0.6666666666666666,0.0,2.0,0.6568627450980392,0.0,2.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/script,71,39,0.5549999999999999,0.0,2,0.6875,1,2,3,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/mybatis,108,42,0.43000000000000005,0.0,2,0.9835164835164835,1,1,2,1.0,4.0,14.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/bean/validator,99,81,1.8800000000000001,0.0,5,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/sql,249,57,0.37333333333333335,1.0,3,1.0,0,1,1,3.0,43.0,60.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/mina,36,17,0.47,0.0,1,0.8888888888888888,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/hawtdb,62,22,0.35,1.0,1,0.9306930693069307,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
