File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,Ownership_Churn,Minor_Churn,Major_Churn,HasBug,BugCount
wicket-examples/src/test/java/org/apache/wicket/examples,171,140,1.294,1.0,5,0.29829545454545453,4,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/encodings,13,25,1.92,0.0,1,0.425,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/compref,12,24,2.0,0.0,1,0.45,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/images,21,24,1.14,0.0,1,0.3404255319148936,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/repeater,39,22,0.56,0.0,1,0.4153846153846154,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/linkomatic,12,22,1.83,0.0,1,0.3888888888888889,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/library,30,24,0.8,0.0,1,0.3620689655172414,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/ajax/prototype,23,24,1.04,0.0,1,0.3269230769230769,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/niceurl,79,46,0.58,0.0,1,0.4485294117647059,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/template,26,22,0.85,0.0,1,0.8076923076923077,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/hangman,185,77,0.555,2.0,2,0.3541666666666667,5,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/signin2,46,37,0.8,2.0,1,0.46808510638297873,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/helloworld,13,24,1.85,0.0,1,0.3333333333333333,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/guestbook,39,28,0.72,0.0,1,0.3684210526315789,3,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/examples/forminput,12,22,1.83,0.0,1,0.42105263157894735,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/filtertest,155,161,1.2233333333333334,1.3333333333333333,6,0.6947674418604651,5,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/util/markup/xhtml,11,21,1.91,0.0,1,1.0,0,1,1,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
wicket-examples/src/test/java/org/apache/wicket/util/license,21,52,2.48,0.0,1,0.35365853658536583,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/disabled/java/ng,181,88,0.8700000000000001,0.4,5,0.6893203883495146,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/main/java/org/apache/wicket/examples,215,214,1.1633333333333333,1.1666666666666667,6,0.3792372881355932,7,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/main/java/org/apache/wicket/examples/resourcedecoration,493,248,0.95375,2.75,8,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/main/java/org/apache/wicket/examples/encodings,35,70,1.9899999999999998,0.0,2,0.3879310344827586,3,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wicket-examples/src/main/java/org/apache/wicket/examples/compref,1928,1611,1.1641463414634148,0.2926829268292683,41,0.2959105918211836,9,6,15,1.0,0.0,120.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
wicket-examples/src/main/java/org/apache/wicket/examples/stockquote,199,259,1.5879999999999999,0.4,5,0.6461232604373758,7,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
