File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,Ownership_Churn,Minor_Churn,Major_Churn,HasBug,BugCount
hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase,12,27,2.25,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/thrift,25,22,0.88,0.0,1,0.8181818181818182,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/test,165,21,0.13,1.0,1,0.8883928571428571,0,2,2,3.0,61.0,57.0,2.0,0.6666666666666666,0.0,2.0,0.9477665706051873,0.0,2.0,0.0,0.0
hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/rest,14,20,1.43,0.0,1,0.75,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/regionserver,73,48,0.775,0.0,2,0.7828947368421053,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/regionserver/wal,15,17,1.13,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/metrics,57,20,0.35,0.0,1,0.9340659340659341,0,2,2,2.0,11.0,11.0,2.0,0.5,0.0,2.0,0.84251968503937,0.0,2.0,0.0,0.0
hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/replication/regionserver,14,20,1.43,0.0,1,0.7948717948717948,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/master,18,20,1.11,0.0,1,0.75,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/thrift,80,47,0.76,0.0,2,0.9066666666666666,0,2,2,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
