File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,Ownership_Churn,Minor_Churn,Major_Churn,HasBug,BugCount
contrib/regex/src/test/org/apache/lucene/search/regex,101,36,0.425,0.0,2,0.8553459119496856,1,2,3,1.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contrib/regex/src/java/org/apache/regexp,7,19,2.71,0.0,1,0.7931034482758621,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/regex/src/java/org/apache/lucene/search/regex,214,183,1.97,2.4285714285714284,7,0.911578947368421,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
contrib/memory/src/test/org/apache/lucene/index/memory,498,240,0.445,47.5,2,0.6266829865361077,4,2,6,1.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contrib/memory/src/java/org/apache/lucene/index/memory,1410,965,0.784,47.4,5,0.7284817140746214,4,2,6,1.0,52.0,12.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contrib/analyzers/src/test/org/apache/lucene/analysis/payloads,127,46,0.37000000000000005,2.3333333333333335,3,1.0,0,1,1,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contrib/analyzers/src/test/org/apache/lucene/analysis/fr,133,93,0.64,1.5,2,0.6934865900383141,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/test/org/apache/lucene/analysis/th,35,23,0.66,1.0,1,0.9142857142857143,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/test/org/apache/lucene/analysis/el,28,38,1.36,1.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/test/org/apache/lucene/analysis/de,45,26,0.58,6.0,1,0.9240506329113924,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/test/org/apache/lucene/analysis/cn,23,19,0.83,1.0,1,0.625,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/test/org/apache/lucene/analysis/sinks,107,45,0.43333333333333335,2.3333333333333335,3,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/test/org/apache/lucene/analysis/ru,166,51,0.34500000000000003,6.0,2,0.9511278195488722,2,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contrib/analyzers/src/test/org/apache/lucene/analysis/ngram,340,104,0.3075,4.0,4,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/java/org/apache/lucene/analysis/payloads,88,100,1.1300000000000001,0.75,4,1.0,0,1,1,1.0,2.0,36.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contrib/analyzers/src/java/org/apache/lucene/analysis/fr,617,331,0.7175,30.75,4,0.8357211079274116,3,3,6,2.0,5.0,5.0,2.0,0.5,0.0,2.0,0.9751552795031055,1.0,1.0,0.0,0.0
contrib/analyzers/src/java/org/apache/lucene/analysis/th,61,41,0.83,2.5,2,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/java/org/apache/lucene/analysis/nl,487,266,0.755,16.5,4,0.7660606060606061,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/java/org/apache/lucene/analysis/el,569,164,0.44,21.0,3,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/java/org/apache/lucene/analysis/de,284,188,0.7833333333333332,21.666666666666668,3,0.9429133858267716,2,1,3,1.0,10.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contrib/analyzers/src/java/org/apache/lucene/analysis/cn,109,116,1.4233333333333331,5.666666666666667,3,0.8,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/java/org/apache/lucene/analysis/sinks,86,83,0.9500000000000001,1.3333333333333333,3,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/java/org/apache/lucene/analysis/br,865,263,0.6466666666666666,79.66666666666667,3,0.889248181083266,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/java/org/apache/lucene/analysis/cjk,145,136,1.22,19.5,2,0.7552870090634441,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/java/org/apache/lucene/analysis/ru,945,336,0.63,9.333333333333334,6,0.9656432748538012,2,1,3,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contrib/analyzers/src/java/org/apache/lucene/analysis/cz,75,51,0.68,4.0,1,0.7816901408450704,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/analyzers/src/java/org/apache/lucene/analysis/ngram,264,164,0.645,10.0,4,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/wikipedia/src/test/org/apache/lucene/wikipedia/analysis,175,27,0.15,8.0,1,1.0,0,1,1,2.0,24.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis,734,235,0.595,40.0,2,1.0,0,1,1,3.0,313.0,294.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contrib/ant/src/test/org/apache/lucene/ant,100,78,0.815,0.0,4,0.8873873873873874,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/ant/src/java/org/apache/lucene/ant,447,367,1.745714285714286,4.285714285714286,7,0.953125,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
contrib/db/bdb-je/src/test/org/apache/lucene/store/je,488,23,0.05,58.0,1,0.9888712241653418,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/db/bdb-je/src/java/org/apache/lucene/store/je,515,172,0.4549999999999999,7.0,6,0.5691244239631337,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/db/bdb/src/test/org/apache/lucene/store/db,329,45,1.1849999999999998,16.5,2,0.9042316258351893,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/db/bdb/src/java/org/apache/lucene/store/db,637,157,0.38499999999999995,7.0,6,0.6725025746652935,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/db/bdb/src/java/com/sleepycat/db,16,27,1.69,0.0,1,0.8823529411764706,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/swing/src/test/org/apache/lucene/swing/models,590,230,0.5633333333333334,1.3333333333333333,12,0.9799196787148594,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/swing/src/java/org/apache/lucene/swing/models,302,235,0.77,9.0,2,0.9636650868878357,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/snowball/src/test/org/apache/lucene/analysis/snowball,41,53,1.29,1.0,1,0.7102803738317757,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
