Author,File,NumLines
Aaron Mulder,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/script,39.0
Babak Vahdat,tests/camel-performance/src/test/java/org/apache/camel/test/perf,44.0
Christian Mueller,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi,2.0
Christian Mueller,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/aws,1929.0
Christian Mueller,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/vm,60.0
Christian Mueller,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/ftp,2.0
Christian Mueller,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/servlet/support,2.0
Christian Mueller,tests/camel-performance/src/test/java/org/apache/camel/test/perf,558.0
Christian Schneider,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/cxf/jaxrs/testbean,47.0
Christian Schneider,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/hazelcast,64.0
Christian Schneider,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jpa,8.0
Christian Schneider,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/servlet,4.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/dataformat/protobuf/generated,361.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi,20.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/ahc,74.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/aws,2.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/blueprint,1202.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/cache,175.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/cache/replication,8.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core,3.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/bean,114.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/browse,54.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/clazz,47.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/dataformat,103.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/dataset,59.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/direct,12.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/file,124.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/language,95.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/log,57.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/management,7.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/mock,54.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/packages,4.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/properties,54.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/ref,64.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/seda,13.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/timer,52.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/validator,71.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/xslt,54.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/cxf,191.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/cxf/blueprint,4.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/dozer,68.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/dozer/model,104.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/dozer/service,61.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/exec,55.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/freemarker,119.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/ftp,216.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/groovy,3.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/hawtdb,94.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/hazelcast,134.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/hdfs,8.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/hl7,247.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/http,70.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/http4,70.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jasypt,69.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jaxb,1.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jclouds,212.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jetty,1.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jms,58.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jpa,14.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/krati,206.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/mail,12.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/mina,56.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/mybatis,179.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/netty,56.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/protobuf,5.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/quartz,57.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/restlet,64.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/restlet/example,377.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/script,1.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/servlet,6.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/servlet/support,6.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/shiro,1.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/spring/bean,42.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/spring/event,64.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/sql,356.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/stream,54.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/velocity,58.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/xstream,1.0
Claus Ibsen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/zookeeper,11.0
Claus Ibsen,tests/camel-itest-standalone/src/test/java/org/apache/camel/itest/standalone,52.0
Claus Ibsen,tests/camel-itest/src/test/java/org/apache/camel/itest/quartz,105.0
Claus Ibsen,tests/camel-itest/src/test/java/org/apache/camel/itest/restlet/example,452.0
Claus Ibsen,tests/camel-itest/src/test/java/org/apache/camel/itest/test,59.0
Claus Ibsen,tests/camel-itest/src/test/java/org/apache/camel/itest/tx,660.0
Claus Ibsen,tests/camel-partial-classpath-test/src/test/java/org/apache/camel/tests/partialclasspath,7.0
Claus Ibsen,tests/camel-typeconverterscan-test/src/test/java/org/apache/camel/tests/typeconverterscan,156.0
David Brandon Valeri,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/blueprint,2.0
Freeman Yue Fang,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/blueprint,3.0
Freeman Yue Fang,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/zookeeper,510.0
Gert Vanthienen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/blueprint,121.0
Gert Vanthienen,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/seda,1.0
Guillaume Nodet,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi,1.0
Guillaume Nodet,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/blueprint,316.0
Guillaume Nodet,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/mail,3.0
Guillaume Nodet,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/servlet,1.0
Hadrian Zbarcea,tests/camel-itest-osgi/src/test/java/org/apache/camel/dataformat/protobuf/generated,18.0
Hadrian Zbarcea,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/blueprint,1.0
Hadrian Zbarcea,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/dataformat,1.0
Hadrian Zbarcea,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/ftp,6.0
Hadrian Zbarcea,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/hazelcast,3.0
Hadrian Zbarcea,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jsch,63.0
Ioannis Canellos,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/xstream,190.0
James Strachan,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/seda,29.0
James Strachan,tests/camel-partial-classpath-test/src/test/java/org/apache/camel/tests/partialclasspath,147.0
Jonathan Anstey,tests/test-bundles/mock-javamail_1.7/src/main/java/org/jvnet/mock_javamail/provider,18.0
Raul Kripalani,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jetty,139.0
Willem Ning Jiang,tests/camel-itest-osgi/src/test/java/org/apache/camel/dataformat/protobuf/generated,928.0
Willem Ning Jiang,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi,176.0
Willem Ning Jiang,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/ahc,4.0
Willem Ning Jiang,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/aws,50.0
Willem Ning Jiang,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/bean/validator,221.0
Willem Ning Jiang,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/blueprint,190.0
Willem Ning Jiang,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/cache,150.0
Willem Ning Jiang,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/cache/replication,260.0
Willem Ning Jiang,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core,80.0
Willem Ning Jiang,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/bean,1.0
