Author,File,NumLines
Claus Ibsen,components/camel-bam/src/main/java/org/apache/camel/bam/model,11.0
Claus Ibsen,components/camel-bam/src/main/java/org/apache/camel/bam/processor,24.0
Claus Ibsen,components/camel-bam/src/main/java/org/apache/camel/bam/rules,3.0
Claus Ibsen,components/camel-bam/src/test/java/org/apache/camel/bam,8.0
Claus Ibsen,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote,56.0
Claus Ibsen,components/camel-ftp/src/test/java/org/apache/camel/component/file/remote,74.0
Claus Ibsen,components/camel-jaxb/src/test/java/org/apache/camel/converter/jaxb,10.0
Claus Ibsen,components/camel-jaxb/src/test/java/org/apache/camel/example,42.0
Claus Ibsen,components/camel-jaxb/src/test/java/org/apache/camel/jaxb,11.0
Claus Ibsen,components/camel-juel/src/test/java/org/apache/camel/language/juel,1.0
Claus Ibsen,components/camel-juel/src/test/java/org/apache/camel/processor/juel,26.0
Claus Ibsen,components/camel-swing/src/main/java/org/apache/camel/component/uface/swing,3.0
Hadrian Zbarcea,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote,242.0
Hadrian Zbarcea,components/camel-ftp/src/test/java/org/apache/camel/component/file/remote,67.0
Hiram R. Chirino,components/camel-bam/src/main/java/org/apache/camel/bam,23.0
Hiram R. Chirino,components/camel-bam/src/main/java/org/apache/camel/bam/model,36.0
Hiram R. Chirino,components/camel-bam/src/main/java/org/apache/camel/bam/processor,54.0
Hiram R. Chirino,components/camel-bam/src/main/java/org/apache/camel/bam/rules,21.0
Hiram R. Chirino,components/camel-bam/src/test/java/org/apache/camel/bam,1.0
Hiram R. Chirino,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote,57.0
Hiram R. Chirino,components/camel-ftp/src/test/java/org/apache/camel/component/file/remote,1.0
Hiram R. Chirino,components/camel-irc/src/main/java/org/apache/camel/component/irc,86.0
Hiram R. Chirino,components/camel-irc/src/test/java/org/apache/camel/component/irc,77.0
Hiram R. Chirino,components/camel-jaxb/src/test/java/org/apache/camel/example,7.0
Hiram R. Chirino,components/camel-juel/src/main/java/org/apache/camel/language/juel,8.0
Hiram R. Chirino,components/camel-juel/src/test/java/org/apache/camel/language/juel,6.0
Hiram R. Chirino,components/camel-msv/src/main/java/org/apache/camel/component/validator/msv,8.0
Hiram R. Chirino,components/camel-msv/src/test/java/org/apache/camel/component/validator/msv,1.0
Hiram R. Chirino,components/camel-quartz/src/main/java/org/apache/camel/component/quartz,36.0
Hiram R. Chirino,components/camel-quartz/src/test/java/org/apache/camel/component/quartz,7.0
Hiram R. Chirino,tests/camel-itest/src/test/java/org/apache/camel/itest/jms,3.0
James Strachan,components/camel-bam/src/main/java/org/apache/camel/bam,373.0
