File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,Ownership_Churn,Minor_Churn,Major_Churn,HasBug,BugCount
tests/camel-performance/src/test/java/org/apache/camel/test/perf,356,126,0.38428571428571423,0.42857142857142855,7,0.9271523178807947,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-typeconverterscan-test/src/test/java/org/apache/camel/tests/typeconverterscan,79,57,1.01,1.0,3,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi,135,40,0.47,4.0,2,0.8731707317073171,1,2,3,4.0,64.0,58.0,3.0,0.5,0.0,3.0,0.8259935553168636,1.0,2.0,1.0,2.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/bindy,312,98,0.558,1.0,5,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/xstream,96,50,0.8533333333333334,1.0,3,0.9281767955801105,1,2,3,2.0,12.0,20.0,2.0,0.5,0.0,2.0,0.853496115427303,0.0,2.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/jpa,194,78,0.625,1.0,4,0.9283489096573209,3,1,4,2.0,21.0,27.0,2.0,0.5,0.0,2.0,0.9974059662775616,1.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/beanio,151,39,0.265,2.5,2,0.9956709956709957,1,1,2,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core,42,32,0.76,0.0,2,0.963855421686747,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/vm,34,19,0.56,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/timer,29,16,0.55,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/language,48,32,0.67,0.0,2,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/log,33,16,0.48,0.0,1,0.9827586206896551,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/direct,27,16,0.59,0.0,1,0.75,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/file,91,52,0.58,0.0,3,0.7380952380952381,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/ref,37,16,0.43,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/dataformat,54,35,0.73,0.0,2,0.9903846153846154,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/management,59,21,0.36,0.0,1,0.9292929292929293,0,2,2,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/core/dataset,31,19,0.61,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
