File,Author,NumCommits
activemq-core/src/main/java/org/apache/activemq/transport/tcp,Gary Tully,
activemq-core/src/main/java/org/apache/activemq/transport/udp,Gary Tully,
activemq-core/src/main/java/org/apache/activemq/transport/vm,Gary Tully,
activemq-core/src/main/java/org/apache/activemq/usage,Gary Tully,
activemq-core/src/main/java/org/apache/activemq/util,Gary Tully,
activemq-core/src/main/java/org/apache/activemq/xbean,Gary Tully,
activemq-core/src/main/java/org/apache/kahadb/util,Gary Tully,
activemq-core/src/test/java/org/apache/activemq,Gary Tully,2.0
activemq-core/src/test/java/org/apache/activemq/advisory,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/broker,Gary Tully,1.0
activemq-core/src/test/java/org/apache/activemq/broker/advisory,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/broker/ft,Gary Tully,3.0
activemq-core/src/test/java/org/apache/activemq/broker/jmx,Gary Tully,4.0
activemq-core/src/test/java/org/apache/activemq/broker/policy,Gary Tully,1.0
activemq-core/src/test/java/org/apache/activemq/broker/region,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/broker/region/cursors,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/broker/scheduler,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/broker/virtual,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/bugs,Gary Tully,2.0
activemq-core/src/test/java/org/apache/activemq/command,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/config,Gary Tully,1.0
activemq-core/src/test/java/org/apache/activemq/filter,Gary Tully,1.0
activemq-core/src/test/java/org/apache/activemq/jmx,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/jndi,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/joramtests,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/kaha/impl/async,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/kaha/impl/index,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/leveldb,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/network,Gary Tully,2.0
activemq-core/src/test/java/org/apache/activemq/network/jms,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/openwire,Gary Tully,1.0
activemq-core/src/test/java/org/apache/activemq/openwire/v1,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/openwire/v4,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/openwire/v5,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/openwire/v6,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/openwire/v7,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/openwire/v8,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/openwire/v9,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/perf,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/pool,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/security,Gary Tully,2.0
activemq-core/src/test/java/org/apache/activemq/store,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/store/jdbc,Gary Tully,1.0
activemq-core/src/test/java/org/apache/activemq/store/kahadb,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/store/kahadb/plist,Gary Tully,1.0
activemq-core/src/test/java/org/apache/activemq/streams,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/transport/discovery,Gary Tully,2.0
activemq-core/src/test/java/org/apache/activemq/transport/failover,Gary Tully,2.0
activemq-core/src/test/java/org/apache/activemq/transport/mqtt,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/transport/nio,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/transport/stomp,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/transport/tcp,Gary Tully,
activemq-core/src/test/java/org/apache/activemq/usecases,Gary Tully,10.0
activemq-core/src/test/java/org/apache/activemq/xbean,Gary Tully,
activemq-core/src/test/java/org/apache/kahadb/util,Gary Tully,
activemq-core/src/test/resources,Gary Tully,
activemq-core/src/test/resources/org/apache/activemq/broker/ft,Gary Tully,
activemq-core/src/test/resources/org/apache/activemq/broker/virtual,Gary Tully,
activemq-core/src/test/resources/org/apache/activemq/network,Gary Tully,
activemq-core/src/test/resources/org/apache/activemq/network/jms,Gary Tully,
activemq-core/src/test/resources/org/apache/activemq/security,Gary Tully,
activemq-core/src/test/resources/org/apache/activemq/store/kahadb/KahaDBVersion1,Gary Tully,
activemq-core/src/test/resources/org/apache/activemq/store/kahadb/KahaDBVersion2,Gary Tully,
activemq-core/src/test/resources/org/apache/activemq/store/kahadb/KahaDBVersion3,Gary Tully,
activemq-core/src/test/resources/org/apache/activemq/transport/stomp,Gary Tully,
activemq-fileserver,Gary Tully,1.0
activemq-fileserver/src/test/java/org/apache/activemq/util,Gary Tully,
activemq-http,Gary Tully,1.0
activemq-http/src/test/java/org/apache/activemq/transport/http,Gary Tully,1.0
activemq-http/src/test/webapp,Gary Tully,1.0
activemq-itests-spring31,Gary Tully,1.0
activemq-jaas,Gary Tully,1.0
activemq-jaas/src/main/java/org/apache/activemq/jaas,Gary Tully,
activemq-jdbc-store,Gary Tully,1.0
activemq-jdbc-store/src/main/java/org/apache/activemq/store/jdbc,Gary Tully,3.0
activemq-jdbc-store/src/main/java/org/apache/activemq/store/jdbc/adapter,Gary Tully,1.0
activemq-kahadb-store,Gary Tully,1.0
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb,Gary Tully,5.0
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/disk/index,Gary Tully,1.0
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/disk/journal,Gary Tully,
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/plist,Gary Tully,
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/scheduler,Gary Tully,
activemq-kahadb-store/src/test/java/org/apache/activemq/store/kahadb/disk/index,Gary Tully,1.0
activemq-kahadb-store/src/test/java/org/apache/activemq/store/kahadb/plist,Gary Tully,1.0
activemq-karaf,Gary Tully,1.0
activemq-karaf-itest,Gary Tully,2.0
activemq-karaf-itest/src/test/java/org/apache/activemq/karaf/itest,Gary Tully,7.0
activemq-karaf-itest/src/test/resources/org/apache/activemq/karaf/itest,Gary Tully,
activemq-karaf/src/main/java/org/apache/activemq/karaf,Gary Tully,
activemq-karaf/src/main/java/org/apache/activemq/karaf/commands,Gary Tully,
activemq-karaf/src/main/resources,Gary Tully,2.0
activemq-karaf/src/main/resources/META-INF,Gary Tully,
activemq-karaf/src/main/resources/OSGI-INF/blueprint,Gary Tully,
activemq-karaf/src/main/resources/org/apache/activemq/karaf/commands,Gary Tully,
activemq-karaf/src/test/java/org/apache/activemq/karaf,Gary Tully,
activemq-leveldb,Gary Tully,
activemq-leveldb-store,Gary Tully,1.0
activemq-leveldb-store/src/main/scala/org/apache/activemq,Gary Tully,
activemq-leveldb-store/src/main/scala/org/apache/activemq/leveldb,Gary Tully,2.0
activemq-leveldb-store/src/main/scala/org/apache/activemq/leveldb/util,Gary Tully,
activemq-leveldb-store/src/test/scala/org/apache/activemq/leveldb,Gary Tully,
activemq-leveldb/src/main/scala/org/apache/activemq/leveldb,Gary Tully,
activemq-leveldb/src/test/scala/org/apache/activemq/leveldb,Gary Tully,
activemq-log4j-appender,Gary Tully,1.0
activemq-log4j-appender/src/main/java/org/apache/activemq/util,Gary Tully,
activemq-mqtt,Gary Tully,1.0
activemq-mqtt/src/main/java/org/apache/activemq/transport/mqtt,Gary Tully,
activemq-mqtt/src/test/java/org/apache/activemq/transport/mqtt,Gary Tully,
activemq-mqtt/src/test/resources,Gary Tully,
activemq-openwire-generator,Gary Tully,1.0
activemq-openwire-generator/src/main/java/org/apache/activemq/openwire/tool,Gary Tully,
activemq-openwire-legacy,Gary Tully,1.0
activemq-optional,Gary Tully,
activemq-optional/src/main/java/org/apache/activemq/axis,Gary Tully,
activemq-optional/src/main/java/org/apache/activemq/filter,Gary Tully,
activemq-optional/src/main/java/org/apache/activemq/transport/http,Gary Tully,
activemq-optional/src/main/java/org/apache/activemq/transport/ws,Gary Tully,
activemq-optional/src/test/resources/org/activemq/axis,Gary Tully,
activemq-osgi,Gary Tully,1.0
activemq-osgi/src/main/java/org/apache/activemq/osgi,Gary Tully,
activemq-osgi/src/main/resources/META-INF,Gary Tully,
activemq-pool,Gary Tully,1.0
activemq-pool/src/main/java/org/apache/activemq/pool,Gary Tully,
activemq-pool/src/test/java/org/apache/activemq/pool,Gary Tully,
activemq-ra,Gary Tully,1.0
activemq-ra/src/main/java/org/apache/activemq/ra,Gary Tully,1.0
activemq-ra/src/test/java/org/apache/activemq/ra,Gary Tully,1.0
activemq-rar,Gary Tully,1.0
activemq-run,Gary Tully,1.0
activemq-spring,Gary Tully,1.0
activemq-spring/src/main/java/org/apache/activemq/security,Gary Tully,1.0
activemq-spring/src/main/java/org/apache/activemq/xbean,Gary Tully,
activemq-spring/src/main/resources,Gary Tully,
activemq-spring/src/main/resources/META-INF,Gary Tully,
activemq-spring/src/main/resources/META-INF/services/org/apache/xbean/spring/http/activemq.apache.org/schema,Gary Tully,
activemq-spring/src/test/resources/spring,Gary Tully,1.0
activemq-stomp,Gary Tully,1.0
activemq-stomp/src/main/java/org/apache/activemq/transport/stomp,Gary Tully,2.0
activemq-stomp/src/test/java/org/apache/activemq/transport/stomp,Gary Tully,
activemq-stomp/src/test/resources,Gary Tully,
activemq-tooling,Gary Tully,1.0
activemq-tooling/activemq-maven-plugin,Gary Tully,1.0
activemq-tooling/activemq-maven-plugin/src/main/java/org/apache/activemq/maven,Gary Tully,
activemq-tooling/activemq-memtest-maven-plugin,Gary Tully,1.0
activemq-tooling/activemq-perf-maven-plugin,Gary Tully,1.0
activemq-tooling/activemq-perf-maven-plugin/src/main/java/org/apache/activemq/tool/properties,Gary Tully,
activemq-tooling/activemq-perf-maven-plugin/src/test/java/org/apache/activemq/tool,Gary Tully,
activemq-tooling/maven-activemq-memtest-plugin,Gary Tully,
activemq-tooling/maven-activemq-perf-plugin,Gary Tully,
activemq-tooling/maven-activemq-plugin,Gary Tully,
activemq-tooling/maven-activemq-plugin/src/main/java/org/apache/activemq/maven,Gary Tully,
activemq-unit-tests,Gary Tully,1.0
activemq-unit-tests/src/test/java/org/apache/activemq,Gary Tully,
activemq-unit-tests/src/test/java/org/apache/activemq/broker,Gary Tully,
activemq-unit-tests/src/test/java/org/apache/activemq/bugs,Gary Tully,
activemq-unit-tests/src/test/java/org/apache/activemq/config,Gary Tully,1.0
activemq-unit-tests/src/test/java/org/apache/activemq/leveldb,Gary Tully,2.0
activemq-unit-tests/src/test/java/org/apache/activemq/network,Gary Tully,3.0
activemq-unit-tests/src/test/java/org/apache/activemq/store/kahadb/plist,Gary Tully,1.0
activemq-unit-tests/src/test/java/org/apache/activemq/transport/failover,Gary Tully,1.0
activemq-unit-tests/src/test/java/org/apache/activemq/usecases,Gary Tully,3.0
activemq-web,Gary Tully,1.0
activemq-web-console,Gary Tully,2.0
activemq-web-console/src/main/java/org/apache/activemq/web,Gary Tully,
activemq-web-console/src/main/java/org/apache/activemq/web/config,Gary Tully,1.0
activemq-web-console/src/main/java/org/apache/activemq/web/filter,Gary Tully,1.0
activemq-web-console/src/main/java/org/apache/activemq/web/handler,Gary Tully,
activemq-web-console/src/main/webapp,Gary Tully,
activemq-web-console/src/main/webapp/WEB-INF,Gary Tully,
activemq-web-console/src/main/webapp/WEB-INF/jspf,Gary Tully,1.0
activemq-web-console/src/main/webapp/WEB-INF/tags/form,Gary Tully,
activemq-web-console/src/main/webapp/decorators,Gary Tully,1.0
activemq-web-console/src/main/webapp/xml,Gary Tully,
activemq-web-console/src/test/java/org/apache/activemq/web/tool,Gary Tully,1.0
activemq-web-demo,Gary Tully,1.0
activemq-web-demo/src/main/webapp/WEB-INF,Gary Tully,
activemq-web-demo/src/main/webapp/websocket,Gary Tully,1.0
activemq-web-demo/src/test/java/org/apache/activemq/web,Gary Tully,
activemq-web/src/main/java/org/apache/activemq/web,Gary Tully,
activemq-web/src/main/java/org/apache/activemq/web/config,Gary Tully,
activemq-xmpp,Gary Tully,1.0
activemq-xmpp/src/main/java/org/apache/activemq/transport/xmpp,Gary Tully,
assembly,Gary Tully,1.0
assembly/src/main/descriptors,Gary Tully,
assembly/src/release,Gary Tully,
assembly/src/release/bin,Gary Tully,
assembly/src/release/bin/linux-x86-32,Gary Tully,
assembly/src/release/bin/linux-x86-64,Gary Tully,
assembly/src/release/bin/macosx,Gary Tully,
assembly/src/release/bin/win32,Gary Tully,
assembly/src/release/bin/win64,Gary Tully,
assembly/src/release/conf,Gary Tully,
assembly/src/release/webapps,Gary Tully,
assembly/src/sample-conf,Gary Tully,
assembly/src/test/java/org/apache/activemq/config,Gary Tully,
kahadb,Gary Tully,
kahadb/src/main/java/org/apache/kahadb/index,Gary Tully,3.0
kahadb/src/main/java/org/apache/kahadb/page,Gary Tully,2.0
kahadb/src/main/java/org/apache/kahadb/util,Gary Tully,1.0
kahadb/src/main/resources/META-INF/services/org/apache/activemq/transport,Gary Tully,
kahadb/src/main/resources/META-INF/services/org/apache/activemq/wireformat,Gary Tully,
kahadb/src/test/eclipse-resources,Gary Tully,
kahadb/src/test/java/org/apache/kahadb/index,Gary Tully,2.0
kahadb/src/test/resources,Gary Tully,
tests,Gary Tully,
tests/activemq-itest-spring31,Gary Tully,
,Bosanac Dejan,14.0
activemq-all,Bosanac Dejan,2.0
activemq-amq-store,Bosanac Dejan,
activemq-amq-store/src/main/java/org/apache/activemq/store/amq,Bosanac Dejan,
activemq-amq-store/src/main/java/org/apache/activemq/store/kahadaptor,Bosanac Dejan,
activemq-amqp,Bosanac Dejan,2.0
activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/transform,Bosanac Dejan,2.0
activemq-amqp/src/main/resources/META-INF/services/org/apache/activemq/transport,Bosanac Dejan,
activemq-amqp/src/test-swiftmq/java/org/apache/activemq/transport/amqp,Bosanac Dejan,2.0
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp,Bosanac Dejan,
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/joram,Bosanac Dejan,3.0
activemq-amqp/src/test/resources,Bosanac Dejan,
activemq-blueprint,Bosanac Dejan,1.0
activemq-broker,Bosanac Dejan,
activemq-broker/src/main/java/org/apache/activemq/advisory,Bosanac Dejan,
activemq-broker/src/main/java/org/apache/activemq/broker,Bosanac Dejan,3.0
activemq-broker/src/main/java/org/apache/activemq/broker/ft,Bosanac Dejan,
activemq-broker/src/main/java/org/apache/activemq/broker/jmx,Bosanac Dejan,1.0
activemq-broker/src/main/java/org/apache/activemq/broker/region,Bosanac Dejan,5.0
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors,Bosanac Dejan,1.0
activemq-broker/src/main/java/org/apache/activemq/broker/region/policy,Bosanac Dejan,
activemq-broker/src/main/java/org/apache/activemq/broker/scheduler,Bosanac Dejan,
activemq-broker/src/main/java/org/apache/activemq/broker/util,Bosanac Dejan,
activemq-broker/src/main/java/org/apache/activemq/filter,Bosanac Dejan,
activemq-broker/src/main/java/org/apache/activemq/network,Bosanac Dejan,
activemq-broker/src/main/java/org/apache/activemq/plugin,Bosanac Dejan,1.0
activemq-broker/src/main/java/org/apache/activemq/store,Bosanac Dejan,
activemq-broker/src/main/java/org/apache/activemq/transport,Bosanac Dejan,
activemq-broker/src/main/java/org/apache/activemq/transport/vm,Bosanac Dejan,1.0
activemq-broker/src/main/java/org/apache/activemq/usage,Bosanac Dejan,
activemq-broker/src/main/java/org/apache/activemq/util,Bosanac Dejan,
activemq-broker/src/test/java/org/apache/activemq,Bosanac Dejan,
activemq-broker/src/test/java/org/apache/activemq/store,Bosanac Dejan,
activemq-camel,Bosanac Dejan,1.0
activemq-camel/src/main/java/org/apache/activemq/camel/component,Bosanac Dejan,
activemq-camel/src/test/java/org/apache/activemq/camel/component,Bosanac Dejan,
activemq-client,Bosanac Dejan,
activemq-client/src/main/grammar,Bosanac Dejan,
activemq-client/src/main/java/org/apache/activemq,Bosanac Dejan,1.0
activemq-client/src/main/java/org/apache/activemq/advisory,Bosanac Dejan,
activemq-client/src/main/java/org/apache/activemq/command,Bosanac Dejan,
activemq-client/src/main/java/org/apache/activemq/filter,Bosanac Dejan,
activemq-client/src/main/java/org/apache/activemq/transport,Bosanac Dejan,
activemq-client/src/main/java/org/apache/activemq/transport/discovery/multicast,Bosanac Dejan,
activemq-client/src/main/java/org/apache/activemq/transport/reliable,Bosanac Dejan,
activemq-client/src/main/java/org/apache/activemq/transport/udp,Bosanac Dejan,
activemq-client/src/main/java/org/apache/activemq/util,Bosanac Dejan,1.0
activemq-client/src/test/java/org/apache/activemq/broker/scheduler,Bosanac Dejan,
activemq-client/src/test/java/org/apache/activemq/usage,Bosanac Dejan,
activemq-client/src/test/java/org/apache/activemq/util,Bosanac Dejan,
activemq-client/src/test/resources/ssl,Bosanac Dejan,
activemq-console,Bosanac Dejan,1.0
activemq-console/src/main/java/org/apache/activemq/console/command,Bosanac Dejan,3.0
activemq-console/src/main/java/org/apache/activemq/console/command/store,Bosanac Dejan,
activemq-console/src/main/java/org/apache/activemq/console/command/store/amq/reader,Bosanac Dejan,
activemq-console/src/main/java/org/apache/activemq/console/filter,Bosanac Dejan,2.0
activemq-console/src/main/java/org/apache/activemq/console/util,Bosanac Dejan,2.0
activemq-console/src/test/java/org/apache/activemq/leveldb,Bosanac Dejan,
activemq-core,Bosanac Dejan,1.0
activemq-core/src/main/grammar,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/broker,Bosanac Dejan,1.0
activemq-core/src/main/java/org/apache/activemq/broker/jmx,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/broker/region,Bosanac Dejan,1.0
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/broker/region/policy,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/broker/scheduler,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/broker/util,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/command,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/filter,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/jndi,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/kaha,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/kaha/impl/async,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/kaha/impl/container,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/kaha/impl/data,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/network,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/plugin,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/security,Bosanac Dejan,1.0
activemq-core/src/main/java/org/apache/activemq/state,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/store,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/store/amq,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/store/jdbc,Bosanac Dejan,1.0
activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/store/journal,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/store/kahadb,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/store/kahadb/plist,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/store/kahadb/scheduler,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/store/memory,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/transport,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/transport/discovery/simple,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/transport/discovery/zeroconf,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/transport/mqtt,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/transport/nio,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/transport/stomp,Bosanac Dejan,1.0
activemq-core/src/main/java/org/apache/activemq/transport/tcp,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/transport/udp,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/transport/vm,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/usage,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/util,Bosanac Dejan,
activemq-core/src/main/java/org/apache/activemq/xbean,Bosanac Dejan,
activemq-core/src/main/java/org/apache/kahadb/util,Bosanac Dejan,
activemq-core/src/test/java/org/apache/activemq,Bosanac Dejan,1.0
activemq-core/src/test/java/org/apache/activemq/advisory,Bosanac Dejan,
activemq-core/src/test/java/org/apache/activemq/broker,Bosanac Dejan,1.0
activemq-core/src/test/java/org/apache/activemq/broker/advisory,Bosanac Dejan,
activemq-core/src/test/java/org/apache/activemq/broker/ft,Bosanac Dejan,2.0
activemq-core/src/test/java/org/apache/activemq/broker/jmx,Bosanac Dejan,1.0
activemq-core/src/test/java/org/apache/activemq/broker/policy,Bosanac Dejan,
activemq-core/src/test/java/org/apache/activemq/broker/region,Bosanac Dejan,
activemq-core/src/test/java/org/apache/activemq/broker/region/cursors,Bosanac Dejan,
activemq-core/src/test/java/org/apache/activemq/broker/scheduler,Bosanac Dejan,
activemq-core/src/test/java/org/apache/activemq/broker/virtual,Bosanac Dejan,1.0
