File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,Ownership_Churn,Minor_Churn,Major_Churn,HasBug,BugCount
maven/jruby-rake-plugin/src/main/java/org/jruby/maven,247,68,0.37999999999999995,3.3333333333333335,6,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/org/jruby,45509,9141,0.46309523809523806,77.02380952380952,84,0.2580852901908427,25,4,29,255.0,5787.0,3378.0,13.0,0.28627450980392155,9.0,4.0,0.4405175828528674,9.0,4.0,1.0,138.0
src/org/jruby/ast,7037,6386,1.160116279069767,2.2325581395348837,172,0.6538061158100196,9,3,12,12.0,98.0,103.0,2.0,0.6666666666666666,0.0,2.0,0.9074384118631906,0.0,2.0,1.0,16.0
src/org/jruby/ast/types,20,99,6.205,0.0,4,0.8333333333333334,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/org/jruby/ast/visitor,197,39,0.2,0.0,1,0.40756302521008403,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/org/jruby/ast/executable,571,34,0.03,12.5,2,1.0,0,1,1,3.0,532.0,561.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
src/org/jruby/ast/util,344,52,0.62,52.5,2,0.8726114649681529,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/org/jruby/runtime,3841,2030,1.4702631578947365,7.026315789473684,38,0.6884496238383242,12,2,14,2.0,30.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0
src/org/jruby/runtime/marshal,724,201,2.02,17.5,6,0.3425309229305423,8,5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
src/org/jruby/runtime/invokedynamic,540,47,0.09,24.0,1,1.0,0,1,1,12.0,1200.0,842.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
src/org/jruby/runtime/encoding,143,4,0.015,11.0,2,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
src/org/jruby/runtime/component,34,0,0.0,0.0,1,0.8863636363636364,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/org/jruby/runtime/scope,1017,283,0.3028571428571429,16.714285714285715,7,0.8916893732970027,1,2,3,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
