File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,Ownership_Churn,Minor_Churn,Major_Churn,HasBug,BugCount
contrib/instantiated/src/test/org/apache/lucene/store/instantiated,516,120,0.374,8.4,5,0.4667472793228537,2,3,5,6.0,121.0,48.0,4.0,0.5,0.0,4.0,0.883452868852459,2.0,2.0,1.0,1.0
contrib/instantiated/src/java/org/apache/lucene/store/instantiated,1442,696,0.633846153846154,16.0,13,0.806150253016738,4,2,6,9.0,72.0,45.0,6.0,0.4444444444444444,0.0,6.0,0.45269741985926504,2.0,4.0,1.0,5.0
contrib/queryparser/src/test/org/apache/lucene/queryParser/spans,331,371,1.438,0.7,10,0.9814385150812065,1,1,2,2.0,21.0,22.0,2.0,0.5,0.0,2.0,0.9047318611987382,0.0,2.0,0.0,0.0
contrib/queryparser/src/test/org/apache/lucene/queryParser/standard,2595,606,0.255,19.166666666666668,6,0.9620890774125133,1,1,2,6.0,168.0,28.0,2.0,0.5,0.0,2.0,0.8949843260188087,0.0,2.0,1.0,1.0
contrib/queryparser/src/java/org/apache/lucene/queryParser/core,176,283,1.5425000000000002,1.25,4,0.9981617647058824,1,1,2,3.0,6.0,6.0,3.0,0.3333333333333333,0.0,3.0,0.6951042171594765,1.0,2.0,0.0,0.0
contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes,1332,933,1.231923076923077,5.0,26,0.9891500904159132,3,1,4,6.0,50.0,164.0,4.0,0.3333333333333333,0.0,4.0,0.6207792207792208,1.0,3.0,1.0,1.0
contrib/queryparser/src/java/org/apache/lucene/queryParser/core/messages,23,23,1.0,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/queryparser/src/java/org/apache/lucene/queryParser/core/parser,15,55,3.665,0.0,2,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/queryparser/src/java/org/apache/lucene/queryParser/core/builders,95,108,3.09,8.0,2,0.9886792452830189,2,1,3,2.0,3.0,3.0,2.0,0.5,0.0,2.0,0.7512437810945274,0.0,2.0,0.0,0.0
contrib/queryparser/src/java/org/apache/lucene/queryParser/core/config,39,122,4.243333333333333,0.6666666666666666,3,0.9090909090909091,0,2,2,2.0,20.0,3.0,2.0,0.5,0.0,2.0,0.9216804979253111,0.0,2.0,0.0,0.0
