File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,Ownership_Churn,Minor_Churn,Major_Churn,HasBug,BugCount
contrib/src/test/org/apache/hadoop/hive/contrib/mr,96,22,0.23,5.0,1,0.5944055944055944,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/test/org/apache/hadoop/hive/contrib/serde2,53,30,0.57,0.0,1,0.6530612244897959,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
contrib/src/java/org/apache/hadoop/hive/contrib/fileformat/base64,206,86,0.42500000000000004,6.5,2,0.7181008902077152,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example,627,281,1.19,8.714285714285714,7,0.3292797006548176,2,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/mr,156,130,5.170000000000001,1.25,4,0.8504672897196262,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/mr/example,37,43,1.1800000000000002,0.5,2,0.8021978021978022,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/genericudf/example,116,43,0.37,9.0,1,0.5485714285714286,1,2,3,1.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/serde2,471,113,0.28500000000000003,13.0,2,0.6824427480916031,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrib/src/java/org/apache/hadoop/hive/contrib/serde2/s3,158,74,0.78,4.0,2,0.5747126436781609,3,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
contrib/src/java/org/apache/hadoop/hive/contrib/udf,19,21,1.11,0.0,1,0.9782608695652174,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
